5.16675, 11, 0.123685
10.3108, 22, 0.10015
15.4596, 33, 0.0871376
20.1477, 43, 0.0801916
25.3313, 54, 0.0754556
30.0131, 64, 0.0726496
35.1742, 75, 0.0705168
40.3103, 86, 0.0685968
45.4569, 97, 0.0670755
50.1777, 107, 0.0663068
55.3315, 118, 0.0655575
60.0316, 128, 0.0649825
65.2559, 139, 0.0643142
70.4562, 150, 0.063784
75.1802, 160, 0.0632824
80.3909, 171, 0.0629137
85.1135, 181, 0.0627206
90.3063, 192, 0.0623166
95.0331, 202, 0.0622063
100.237, 213, 0.0618366
105.402, 224, 0.0616294
110.138, 234, 0.0617173
115.334, 245, 0.0613516
120.06, 255, 0.0612439
125.291, 266, 0.0610519
130.014, 276, 0.0609128
135.225, 287, 0.0606526
140.46, 298, 0.0605516
145.154, 308, 0.060408
150.332, 319, 0.0601749
155.041, 329, 0.060067
160.206, 340, 0.0600013
165.43, 351, 0.0598451
170.165, 361, 0.0597713
175.359, 372, 0.0597072
180.094, 382, 0.0596212
185.298, 393, 0.0595761
190.09, 403, 0.0594564
195.254, 414, 0.0594398
200.438, 425, 0.0593622
205.181, 435, 0.0593005
210.365, 446, 0.0592199
215.106, 456, 0.0591325
220.297, 467, 0.0590175
225.031, 477, 0.0589995
230.202, 488, 0.0589891
235.411, 499, 0.0589571
240.131, 509, 0.0589408
245.345, 520, 0.0588397
250.088, 530, 0.0588291
255.296, 541, 0.0587448
260.029, 551, 0.0586523
265.227, 562, 0.0586865
270.45, 573, 0.0586352
275.177, 583, 0.0586048
280.366, 594, 0.0585578
285.084, 604, 0.0585229
290.282, 615, 0.0584839
295.457, 626, 0.0584336
300.19, 636, 0.0584075
