5.00549, 100, 0.0623036
10.0131, 215, 0.0495014
15.031, 342, 0.0438587
20.0283, 474, 0.0405384
25.0314, 610, 0.0382531
30.033, 746, 0.0366377
35.0249, 885, 0.0352508
40.0359, 1023, 0.0341525
45.0244, 1164, 0.0332631
50.0092, 1307, 0.0321657
55.0284, 1448, 0.0314839
60.0099, 1592, 0.0308332
65.0243, 1738, 0.0303081
70.028, 1884, 0.0298077
75.0267, 2026, 0.0293129
80.0255, 2175, 0.0286708
85.0077, 2322, 0.0282772
90.0243, 2472, 0.0279088
95.007, 2620, 0.027316
100.007, 2770, 0.0270032
105.025, 2920, 0.0267002
110.009, 3069, 0.0264504
115.024, 3214, 0.0262171
120.023, 3364, 0.0259684
125.008, 3513, 0.0257466
130.025, 3663, 0.0255184
135.024, 3812, 0.0252952
140.023, 3962, 0.0250946
145.008, 4110, 0.0249384
150.009, 4260, 0.0247402
155.024, 4408, 0.0245802
160.009, 4557, 0.0244115
165.025, 4707, 0.0242512
170.014, 4856, 0.0241027
175.026, 5006, 0.0239631
180.023, 5156, 0.0238339
185.008, 5305, 0.0236272
190.007, 5455, 0.0234975
195.007, 5605, 0.0233821
200.007, 5755, 0.0232462
205.025, 5905, 0.0231346
210.024, 6055, 0.0230209
215.024, 6205, 0.022917
220.01, 6346, 0.0228091
225.01, 6496, 0.0227111
230.013, 6645, 0.0226077
235.025, 6795, 0.0225132
240.007, 6944, 0.0223947
245.024, 7094, 0.0222938
250.026, 7242, 0.0222008
255.024, 7391, 0.0221147
260.024, 7541, 0.02202
265.007, 7690, 0.0219075
270.008, 7840, 0.021827
275.008, 7990, 0.021745
280.009, 8140, 0.0216747
285.008, 8290, 0.0215925
290.008, 8440, 0.0215187
295.025, 8590, 0.0214504
300.025, 8738, 0.0213725
